anno,ateneo,area,gruppo,classe_laurea,classe_des,nome_corso,level,provincia,comune,accesso,didattica
2024,Castellanza LIUC,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Economia, Management e Governance",magistrale,VARESE,CASTELLANZA,accesso libero,in presenza
2024,Catania,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Direzione Aziendale,magistrale,CATANIA,CATANIA,accesso libero,in presenza
2024,Catania,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Finanza Aziendale,magistrale,CATANIA,CATANIA,accesso libero,in presenza
2024,Catanzaro,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia Aziendale e Management,magistrale,CATANZARO,CATANZARO,locale,in presenza
2024,Chieti e Pescara,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia Aziendale,magistrale,PESCARA,PESCARA,accesso libero,in presenza
2024,Chieti e Pescara,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia e Management,magistrale,PESCARA,PESCARA,accesso libero,in presenza
2024,Chieti e Pescara,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Marketing Digitale,magistrale,PESCARA,PESCARA,accesso libero,in presenza
2024,Enna KORE,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia e Direzione delle Imprese,magistrale,ENNA,ENNA,accesso libero,in presenza
2024,Ferrara,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia e Management per la Creazione di Valore,magistrale,FERRARA,FERRARA,accesso libero,mista
2024,Ferrara,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Small Business Management in International Markets,magistrale,FERRARA,FERRARA,accesso libero,in presenza
2024,Firenze,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Accounting, Auditing e Controllo",magistrale,FIRENZE,FIRENZE,accesso libero,in presenza
2024,Firenze,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Governo e Direzione d'Impresa,magistrale,FIRENZE,FIRENZE,accesso libero,in presenza
2024,Foggia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Banca, Finanza e Mercati",magistrale,FOGGIA,FOGGIA,accesso libero,in presenza
2024,Foggia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia Aziendale,magistrale,FOGGIA,FOGGIA,accesso libero,in presenza
2024,Foggia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Imprenditorialità e Management Internazionale,magistrale,FOGGIA,FOGGIA,accesso libero,mista
2024,Genova,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Amministrazione, Finanza e Controllo",magistrale,GENOVA,GENOVA,accesso libero,in presenza
2024,Genova,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia e Management Marittimo e Portuale,magistrale,GENOVA,GENOVA,accesso libero,in presenza
2024,Genova,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management,magistrale,GENOVA,GENOVA,accesso libero,in presenza
2024,Genova,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management For Energy And Environmental Transition (Meet),magistrale,GENOVA,GENOVA,accesso libero,in presenza
2024,Insubria,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Economia, Diritto e Finanza d'Impresa",magistrale,VARESE,VARESE,accesso libero,mista
2024,Insubria,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Global Entrepreneurship Economics And Management (Geem),magistrale,VARESE,VARESE,accesso libero,in presenza
2024,L'Aquila,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Amministrazione, Economia e Finanza",magistrale,L'AQUILA,L'AQUILA,accesso libero,in presenza
2024,Macerata,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management e Marketing Internazionale,magistrale,MACERATA,MACERATA,accesso libero,in presenza
2024,Marche,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia e Management,magistrale,ANCONA,ANCONA,accesso libero,in presenza
2024,Marche,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management della Sostenibilita' ed Economia Circolare,magistrale,ANCONA,ANCONA,accesso libero,in presenza
2024,Marche,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management Pubblico e dei Sistemi Socio-Sanitari,magistrale,ASCOLI PICENO,SAN BENEDETTO DEL TRONTO,accesso libero,in presenza
2024,Messina,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Consulenza e Gestione di Impresa,magistrale,MESSINA,MESSINA,accesso libero,in presenza
2024,Messina,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Digital Trasformation e Innovation Management,magistrale,MESSINA,MESSINA,accesso libero,in presenza
2024,Milano,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Economia Aziendale, Diritto e Governance DImpresa",magistrale,MILANO,MILANO,accesso libero,in presenza
2024,Milano,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management delle Aziende Sanitarie e del Settore Salute,magistrale,MILANO,MILANO,accesso libero,in presenza
2024,Milano,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management Of Human Resources,magistrale,MILANO,MILANO,accesso libero,in presenza
2024,Milano,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management Of Innovation And Entrepreneurship,magistrale,MILANO,MILANO,accesso libero,in presenza
2024,Milano Bicocca,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Marketing e Mercati Globali,magistrale,MILANO,MILANO,locale,in presenza
2024,Milano Bicocca,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Scienze Economico-Aziendali,magistrale,MILANO,MILANO,locale,in presenza
2024,Milano Bocconi,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Amministrazione, Finanza Aziendale e Controllo - Accounting, Financial Management And Control",magistrale,MILANO,MILANO,accesso libero,in presenza
2024,Milano Bocconi,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia e Legislazione per l'Impresa,magistrale,MILANO,MILANO,accesso libero,in presenza
2024,Milano Bocconi,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Economics And Management in Arts, Culture, Media And Entertainment",magistrale,MILANO,MILANO,accesso libero,in presenza
2024,Milano Bocconi,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economics And Management Of Government And International Organizations,magistrale,MILANO,MILANO,accesso libero,in presenza
2024,Milano Bocconi,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,International Management,magistrale,MILANO,MILANO,locale,in presenza
2024,Milano Bocconi,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Marketing Management,magistrale,MILANO,MILANO,accesso libero,in presenza
2024,Milano Cattolica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Banking and finance,magistrale,MILANO,MILANO,locale,in presenza
2024,Milano Cattolica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Banking e consulting,magistrale,PIACENZA,PIACENZA,locale,in presenza
2024,Milano Cattolica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Direzione e consulenza aziendale,magistrale,MILANO,MILANO,locale,mista
2024,Milano Cattolica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Direzione e consulenza aziendale,magistrale,ROMA,ROMA,locale,mista
2024,Milano Cattolica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia dei mercati e degli intermediari finanziari,magistrale,MILANO,MILANO,locale,in presenza
2024,Milano Cattolica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia e legislazione d'impresa,magistrale,MILANO,MILANO,locale,in presenza
2024,Milano Cattolica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Food marketing e strategie commerciali,magistrale,PIACENZA,PIACENZA,locale,in presenza
2024,Milano Cattolica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Gestione d'azienda,magistrale,PIACENZA,PIACENZA,locale,in presenza
2024,Milano Cattolica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Global business management,magistrale,PIACENZA,PIACENZA,locale,in presenza
2024,Milano Cattolica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Innovation and technology management,magistrale,MILANO,MILANO,locale,in presenza
2024,Milano Cattolica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Innovazione e imprenditorialità digitale,magistrale,CREMONA,CREMONA,locale,in presenza
2024,Milano Cattolica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management,magistrale,MILANO,MILANO,locale,in presenza
2024,Milano Cattolica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management dei servizi,magistrale,ROMA,ROMA,locale,in presenza
2024,Milano Cattolica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management per l'impresa,magistrale,MILANO,MILANO,locale,in presenza
2024,Milano Cattolica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Mercati e strategie d'impresa,magistrale,MILANO,MILANO,locale,in presenza
2024,Modena e Reggio Emilia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Analisi dei Dati per l'Economia e il Management,magistrale,MODENA,MODENA,accesso libero,in presenza
2024,Modena e Reggio Emilia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Analisi, Consulenza e Gestione Finanziaria",magistrale,MODENA,MODENA,accesso libero,in presenza
2024,Modena e Reggio Emilia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Direzione e Consulenza di Impresa,magistrale,MODENA,MODENA,accesso libero,in presenza
2024,Modena e Reggio Emilia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia e Diritto per la Sostenibilità delle Organizzazioni,magistrale,REGGIO EMILIA,REGGIO NELL'EMILIA,accesso libero,in presenza
2024,Modena e Reggio Emilia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,International Management,magistrale,MODENA,MODENA,accesso libero,in presenza
2024,Modena e Reggio Emilia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management e Comunicazione d'Impresa,magistrale,REGGIO EMILIA,REGGIO NELL'EMILIA,accesso libero,in presenza
2024,Modena e Reggio Emilia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Relazioni di Lavoro,magistrale,MODENA,MODENA,accesso libero,mista
2024,Molise,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management e Consulenza Aziendale,magistrale,CAMPOBASSO,CAMPOBASSO,accesso libero,in presenza
2024,Napoli Benincasa,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Economia, Management e Sostenibilità",magistrale,NAPOLI,NAPOLI,accesso libero,in presenza
2024,Napoli Federico II,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia Aziendale,magistrale,NAPOLI,NAPOLI,accesso libero,in presenza
2024,Napoli Federico II,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Innovation And International Management,magistrale,NAPOLI,NAPOLI,accesso libero,in presenza
2024,Napoli Parthenope,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Amministrazione, Finanza e Consulenza Aziendale",magistrale,NAPOLI,NAPOLI,accesso libero,in presenza
2024,Napoli Parthenope,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia & Management del Mare,magistrale,NAPOLI,NAPOLI,accesso libero,mista
2024,Napoli Parthenope,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Management della Moda, dell'Arte e del Cibo",magistrale,NAPOLI,NAPOLI,accesso libero,in presenza
2024,Napoli Parthenope,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Marketing e Management Internazionale,magistrale,NAPOLI,NAPOLI,accesso libero,in presenza
2024,Napoli Vanvitelli,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia e Management,magistrale,CASERTA,CAPUA,accesso libero,in presenza
2024,Padova,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Accounting, Finance And Business Consulting",magistrale,PADOVA,PADOVA,accesso libero,in presenza
2024,Padova,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management For Sustainable Firms,magistrale,PADOVA,PADOVA,accesso libero,in presenza
2024,Palermo,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Scienze Economico-Aziendali,magistrale,PALERMO,PALERMO,accesso libero,in presenza
2024,Parma,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Amministrazione e Direzione Aziendale,magistrale,PARMA,PARMA,accesso libero,in presenza
2024,Parma,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia e Management dei Sistemi Alimentari Sostenibili,magistrale,PARMA,PARMA,accesso libero,in presenza
2024,Parma,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Finanza e Risk Management,magistrale,PARMA,PARMA,accesso libero,in presenza
2024,Parma,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,International Business And Development,magistrale,PARMA,PARMA,accesso libero,in presenza
2024,Parma,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Trade e Consumer Marketing,magistrale,PARMA,PARMA,locale,in presenza
2024,Pavia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia e Gestione delle Imprese,magistrale,PAVIA,PAVIA,accesso libero,in presenza
2024,Pavia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia e Legislazione d'Impresa,magistrale,PAVIA,PAVIA,accesso libero,in presenza
2024,Pavia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,International Business And Entrepreneurship - Management Internazionale e Imprenditorialità,magistrale,PAVIA,PAVIA,locale,in presenza
2024,Perugia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Amministrazione, Finanza e Controllo",magistrale,PERUGIA,PERUGIA,accesso libero,in presenza
2024,Perugia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia e Management,magistrale,PERUGIA,PERUGIA,accesso libero,in presenza
2024,Perugia,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Economia e Management dello Sviluppo Sostenibile,magistrale,TERNI,TERNI,accesso libero,in presenza
2024,Piemonte Orientale,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Amministrazione, Professione e Persone",magistrale,NOVARA,NOVARA,accesso libero,in presenza
2024,Piemonte Orientale,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management e Finanza,magistrale,NOVARA,NOVARA,accesso libero,in presenza
2024,Pisa,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Banca, Finanza Aziendale e Mercati Finanziari",magistrale,PISA,PISA,accesso libero,in presenza
2024,Pisa,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Consulenza Professionale alle Aziende,magistrale,PISA,PISA,accesso libero,in presenza
2024,Pisa,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management e Controllo dei Processi Logistici,magistrale,LIVORNO,LIVORNO,accesso libero,in presenza
2024,Pisa,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Marketing e Ricerche di Mercato,magistrale,PISA,PISA,accesso libero,in presenza
2024,Pisa,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,"Strategia, Management e Controllo",magistrale,PISA,PISA,accesso libero,in presenza
2024,Roma  Mercatorum - telematica,"Economica, Giuridica e Sociale",Economico,LM-77,Scienze economico-aziendali,Management,magistrale,ROMA,ROMA,accesso libero,a distanza
